key,value,version,sheet
Item_Totem_Attack_3_Desc,Tăng mạnh sát thương cơ bản nhưng giảm kiểm soát giật.,#20250812031927,Default
Item_Totem_Efficiency_Desc,Tăng hiệu quả của đồ ăn.,#20250812031927,Default
Item_Totem_Efficiency_2_Desc,Tăng hiệu quả của vật phẩm y tế.,#20250812031927,Default
Item_Totem_Efficiency_3_Desc,Tăng hiệu quả của cả đồ ăn và vật phẩm y tế.,#20250812031927,Default
Item_Totem_ElecResist_3_Desc,Miễn nhiễm sốc điện và hơi giảm sát thương Điện nhận vào.,#20250812031927,Default
Item_Totem_Marathon_2_Desc,Giảm tiêu hao thể lực.,#20250812031927,Default
Item_Totem_Marathon_3_Desc,Giảm mạnh tiêu hao thể lực.,#20250812031927,Default
Item_Totem_FireResist_Desc,Giảm sát thương Lửa nhận vào.,#20250812031927,Default
Item_Totem_FireResist_2_Desc,Miễn nhiễm Bốc cháy.,#20250812031927,Default
Item_Totem_Healing_Desc,"Nếu\ không\ nhận\ sát\ thương\ trong\ 10\ giây,\ sẽ\ từ\ từ\ hồi\ một\ lượng\ HP\ nhỏ.",#20251009091250,Default
Item_Totem_Healing_2_Desc,"Nếu\ không\ nhận\ sát\ thương\ trong\ 10\ giây,\ sẽ\ từ\ từ\ hồi\ một\ lượng\ HP\ vừa.",#20251009091250,Default
Item_Totem_MaxHealth_Desc,Tăng nhẹ HP tối đa.,#20250812031927,Default
Item_Totem_MaxHealth_2_Desc,Tăng\ vừa\ HP\ tối\ đa\.,#20250925103332,Default
Item_Totem_MeleeAttack_3_Desc,Tăng mạnh sát thương cận chiến nhưng giảm sát thương chí mạng cận chiến.,#20250812031927,Default
Item_Totem_MeleeCritRate_Desc,Tăng tỷ lệ chí mạng cận chiến.,#20250812031927,Default
Item_Totem_MeleeCritRate_2_Desc,"Tăng mạnh tỷ lệ chí mạng cận chiến,",#20250812031927,Default
Item_Totem_MeleeCritRate_3_Desc,Tăng đáng kể tỷ lệ chí mạng cận chiến nhưng giảm hệ số sát thương cận chiến.,#20250812031927,Default
Item_Totem_Ninja_3_Desc,Giảm mạnh phạm vi truyền âm khi chạy.,#20250812031927,Default
Item_Totem_PhysicResist_Desc,Miễn nhiễm Chảy Máu.,#20250812031927,Default
Item_Totem_PhysicResist_2_Desc,Giảm sát thương Vật lý nhận vào.,#20250812031927,Default
Item_Totem_PhysicResist_3_Desc,Miễn nhiễm Chảy Máu và hơi giảm sát thương Vật lý nhận vào.,#20250812031927,Default
Item_Totem_PoisonResist_Desc,Giảm sát thương Độc nhận vào.,#20250812031927,Default
Item_Totem_PoisonResist_2_Desc,Miễn nhiễm Độc.,#20250812031927,Default
Item_Totem_PoisonResist_3_Desc,Miễn nhiễm Độc và hơi giảm sát thương Độc nhận vào.,#20250812031927,Default
Item_Totem_SenseRange_Desc,Tăng nhẹ Nhận thức.,#20250812031927,Default
Item_Totem_SenseRange_2_Desc,Tăng Nhận thức.,#20250812031927,Default
Item_Totem_SenseRange_3_Desc,Tăng Nhận thức nhiều hơn dựa trên mức hiện tại.,#20250812031927,Default
Item_Totem_SpaceResist_Desc,Giảm sát thương Không gian nhận vào.,#20250812031927,Default
Item_Totem_Speed_2_Desc,Tăng tốc độ di chuyển.,#20250812031927,Default
Item_Totem_Strong_3_Desc,Tăng sức chở và mở rộng dung lượng ba lô.,#20250812031927,Default
Tag_Crop,Mùa vụ,#20250812031927,Default
Guide_Aim,Giữ\ chuột\ phải\ để\ ngắm\ chính\ xác\ hơn.,#20250925103332,Default
Guide_Run,Nhấn Shift để chạy nước rút. Chú ý Thể lực!,#20250812031927,Default
Guide_Pick,Nhìn này!,#20250812031927,Default
Guide_IntroMelee_1,"Sau\ khi\ trang\ bị,\ nhấn\ 1\ hoặc\ 2\ để\ đổi\ vũ\ khí.\ Nhấn\ R\ để\ nạp\ đạn.",#20250925103332,Default
Guide_IntroMelee_0,Phía\ trước\ có\ lính\ gác.\ Trang\ bị\ vũ\ khí\ trước\ khi\ xuất\ phát.,#20250925103332,Default
Guide_IntroMelee_2,Nhấn\ phím\ cách\ để\ né\ đòn\ tấn\ công\ của\ địch.,#20250925103332,Default
Guide_IntroMelee_3,Tiến lên!,#20250812031927,Default
Guide_Dodge,Né khi thấy chớp đỏ!,#20250812031927,Default
Guide_Pick2,Nhấn R để nạp đạn!,#20250812031927,Default
Item_Key_GroundZero_NavigationBoss,Chìa khóa két,#20250812031927,Default
Item_Key_GroundZero_NavigationBoss_Desc,Chìa để mở một két nào đó ở Vùng Số 0.,#20250812031927,Default
Quest_1403,Bản đồ sao Ngân Hà,#20250812031927,Default
Building_GamingCenter,Tủ arcade,#20250812031927,Default
Building_GamingCenter_Desc,Nơi để chơi game.,#20250812031927,Default
GamingConsole_Incomplete,Tủ arcade chưa hoàn chỉnh. Hãy lắp cả máy console và màn hình để bắt đầu chơi.,#20250812031927,Default
GamingConsole_NoGame,Vui lòng cắm băng trò chơi.,#20250812031927,Default
MainMenu_MODs,Mod,#20250812031927,Default
Mods_UserAgreement,Thỏa thuận người dùng Mod,#20250812031927,Default
SteamWorkshop,Steam Workshop,#20250812031927,Default
LocalFile,Tệp cục bộ,#20250812031927,Default
Quest_1299,Lắp Siêu Máy Tính,#20250812031927,Default
Quest_1299_Desc,Lắp máy tính hiệu năng cao lên tàu.,#20250812031927,Default
Quest_1199,Lắp Hệ Thống Sự Sống,#20250812031927,Default
Quest_1199_Desc,Lắp\ Hệ\ Thống\ Sự\ Sống\ lên\ tàu.,#20251011093922,Default
Quest_1399,Lắp Động Cơ Vector,#20250812031927,Default
Quest_1399_Desc,Lắp\ Động\ Cơ\ Vector\ lên\ tàu.,#20251011093922,Default
Quest_1499,Lắp Hệ Thống Dẫn Đường,#20250812031927,Default
Quest_1499_Desc,Lắp\ Hệ\ Thống\ Dẫn\ Đường\ lên\ tàu.,#20251011093922,Default
Quest_1599,Lắp Trường Phòng Ngự,#20250812031927,Default
Quest_1599_Desc,Lắp trường phòng ngự lên tàu.,#20250812031927,Default
Quest_1103_Task4_Desc,Dùng Dấu Mốc để đánh dấu Buồng Sự Sống 4.,#20250812031927,Default
Dialogue_Roadsign_StormWarning,Phía trước có ô nhiễm bão. Tránh xa.,#20250812031927,Default
Quest_1305,Đổ tội,#20250812031927,Default
Quest_1305_Desc,"Tin\ nặc\ danh\ mới:\ ""Cảm\ ơn\ vì\ đã\ tìm\ lại\ xe\ của\ tôi.\ Lũ\ vịt\ đen\ khốn\ đó\ đã\ lấy\ nó.\ Đã\ đến\ đây\ rồi,\ sao\ không\ giúp\ tôi\ trả\ thù?\ Đừng\ lo\ bị\ trả\ đũa—hãy\ dùng\ MP7\ Điện\ và\ đổ\ cho\ con\ vịt\ vàng\ ở\ Khu\ Kho.""\ Giúp\ họ.\ Hoàn\ thành\ nhiệm\ vụ\ này\ sẽ\ cho\ ta\ manh\ mối\ về\ động\ cơ.",#20251011093922,Default
Item_Quest_DefenceShield,Bộ tạo Trường Phòng Ngự,#20250812031927,Default
Item_Quest_DefenceShield_Desc,Tạo ra trường phòng ngự năng lượng cao để chống mảnh vỡ không gian khi du hành liên sao.,#20250812031927,Default
UI_LootBox_DeliverBox,Hộp giao hàng,#20250812031927,Default
UI_LootBox_Deliver,Hộp giao hàng,#20250812031927,Default
Quest_881,Tập sự giao hàng,#20250812031927,Default
Quest_881_Desc,"Tôi\ chạy\ giao\ hàng\ bán\ thời\ gian—không\ chỉ\ ngầu,\ còn\ kiếm\ khá.\ Bạn\ sẽ\ thích\ đấy.\ Bắt\ đầu\ rất\ dễ.\ Lấy\ kiện\ hàng\ ở\ xe\ tải\ đỏ\ cạnh\ Xưởng\ Cưa\ tại\ Khu\ Kho,\ rồi\ giao\ đến\ xe\ tải\ đỏ\ gần\ Trạm\ Xăng.",#20251011093922,Default
Quest_882,Người giao hàng chính thức,#20250812031927,Default
Quest_882_Task_1,Bảo đảm kiện hàng và hoàn thành giao.,#20250812031927,Default
Quest_881_Task_1,Bảo đảm kiện hàng và hoàn thành giao.,#20250812031927,Default
Quest_883,Thăng cấp lên Giao hàng Cao cấp,#20250812031927,Default
Quest_883_Desc,"Nhiệm vụ mới! Đến ống khói ở Nhà Máy Phía Tây trong Khu Kho, lấy kiện hàng và giao đến căn nhà màu xanh gần Trại Đường Đông. Hoàn thành là lên Cao Cấp!",#20250812031927,Default
Quest_884,Người giao hàng Cao cấp,#20250812031927,Default
Quest_885,Thăng cấp lên Chuyên gia Giao hàng,#20250812031927,Default
Quest_885_Desc,"Bạn\ đã\ làm\ rất\ tốt,\ nhưng\ để\ thành\ Chuyên\ Gia\ và\ kiếm\ nhiều\ tiền,\ cần\ tăng\ hiệu\ suất.\ Hãy\ xử\ lý\ hai\ chuyến\ trong\ một\ lần:\ chuyến\ 1\ từ\ căn\ lều\ gần\ Xưởng\ Cưa\ ở\ Thị\ Trấn\ Nông\ Trại\ đến\ giếng\ khô\ cạnh\ Nông\ Trại.\ Chuyến\ 2\ từ\ phòng\ gác\ cổng\ phía\ đông\ Nhà\ Máy\ Phía\ Bắc\ đến\ phòng\ phía\ đông\ của\ Viện\ Điều\ Dưỡng.\ Lên\ lộ\ trình\ khôn\ ngoan\ nhé.",#20251011093922,Default
Quest_885_Task_1,Bảo đảm kiện hàng đầu tiên và hoàn thành giao.,#20250812031927,Default
Quest_885_Task_2,Bảo đảm kiện hàng thứ hai và hoàn thành giao.,#20250812031927,Default
Quest_886,Chuyên gia Giao hàng I,#20250812031927,Default
Quest_886_Desc,"Là\ Chuyên\ Gia,\ bạn\ được\ tin\ giao\ liên\ vùng.\ Chuyến\ này\ bắt\ đầu\ từ\ Hầm\ Sâu\ ở\ Khu\ Kho\ và\ kết\ thúc\ tại\ văn\ phòng\ trong\ Nhà\ Máy\ Hóa\ Chất\ đông\ nam\ ở\ Thị\ Trấn\ Nông\ Trại.\ Cả\ hai\ nơi\ đều\ rò\ rỉ\ khí,\ đừng\ quên\ đeo\ Mặt\ Nạ\ Chống\ Khí!",#20251011093922,Default
Quest_887,Chuyên gia Giao hàng II,#20250812031927,Default
Quest_888,Thăng cấp lên Giao hàng Huy chương Vàng,#20250812031927,Default
Item_AR_AK47_Quest,AK-47 tùy chỉnh,#20250812031927,Default
Item_AR_AK47_Quest_Desc,AK-47 tùy chỉnh. Không thể mang về Căn Cứ.,#20250812031927,Default
Quest_888_Desc,"Chuyến này cực khó. Nhiều chuyên gia đã thất bại. Nhặt AK-47 tùy chỉnh từ xe tải xanh phía bắc trại đường ở Vùng Số 0, dùng nó hạ Chỉ huy Nhóm Tốc Độ ở Khu Kho, rồi giao vũ khí tới cửa arcade ở khu thương mại Thị Trấn Nông Trại. Đừng quên mang thêm đạn AR. Chúc may mắn, tôi trông cậy ở bạn.",#20250812031927,Default
Quest_889,Giao hàng Huy chương Vàng,#20250812031927,Default
Quest_889_Desc,Bạn đã trở thành hình mẫu cho mọi người giao hàng. Đã đến lúc giao cho bạn nhiệm vụ tối thượng.,#20250812031927,Default
Item_AR_AUGA3_Quest,StG 77A3 tùy chỉnh,#20250812031927,Default
Item_AR_AUGA3_Quest_Desc,StG 77A3 tùy chỉnh. Không thể mang về Căn Cứ.,#20250812031927,Default
Item_BR_M14_Quest,M14 tùy chỉnh,#20250812031927,Default
Item_BR_M14_Quest_Desc,M14 tùy chỉnh. Không thể mang về Căn Cứ.,#20250812031927,Default
Item_PST_Glick_Quest,Glick tùy chỉnh,#20250812031927,Default
Item_PST_Glick_Quest_Desc,Glick tùy chỉnh. Không thể mang về Căn Cứ.,#20250812031927,Default
Item_SHT_MP155_Quest,MP-155 tùy chỉnh,#20250812031927,Default
Item_SHT_MP155_Quest_Desc,MP-155 tùy chỉnh. Không thể mang về Căn Cứ.,#20250812031927,Default
Item_SMG_SR3M_Quest,SR-3M tùy chỉnh,#20250812031927,Default
Item_SMG_SR3M_Quest_Desc,SR-3M tùy chỉnh. Không thể mang về Căn Cứ.,#20250812031927,Default
Item_Sniper_Mosin_Quest,Mosin-Nagant tùy chỉnh,#20250812031927,Default
Item_Sniper_Mosin_Quest_Desc,Mosin-Nagant tùy chỉnh. Không thể mang về Căn Cứ.,#20250812031927,Default
Quest_304,Danh sách học viên tốt nghiệp,#20250812031927,Default
Quest_304_Desc,Nghe\ nói\ nhiều\ nhà\ nghiên\ cứu\ J-Lab\ tốt\ nghiệp\ từ\ Trường\ ở\ Thị\ Trấn\ Nông\ Trại.\ Hãy\ tìm\ phòng\ hiệu\ trưởng\ và\ lấy\ danh\ sách\ tốt\ nghiệp.\ Có\ thể\ sẽ\ hữu\ ích\ sau\ này.,#20251011093922,Default
Item_Quest_Letter_StudentList,Danh sách học viên tốt nghiệp,#20250812031927,Default
Item_Quest_Letter_StudentList_Desc,Danh sách tốt nghiệp của trường ở Thị Trấn Nông Trại.,#20250812031927,Default
Item_Key_Farm_HeadMasterRoom,Chìa phòng Hiệu trưởng,#20250812031927,Default
Item_Key_Farm_HeadMasterRoom_Desc,Chìa phòng hiệu trưởng tại trường Thị Trấn Nông Trại.,#20250812031927,Default
Item_Quest_NBDetergent,Nước tẩy bồn cầu đặc biệt,#20250812031927,Default
Item_Quest_NBDetergent_Desc,"Công thức đặc biệt, tẩy bồn cầu cực hiệu quả.",#20250812031927,Default
Quest_305,Nước tẩy bồn cầu đặc biệt,#20250812031927,Default
Quest_305_Desc,"Ở\ Siêu\ Thị\ tại\ Thị\ Trấn\ Nông\ Trại\ có\ loại\ nước\ tẩy\ bồn\ cầu\ đặc\ biệt.\ Tôi\ rất\ cần\ nó.\ Mang\ cho\ tôi\ ba\ chai,\ nhé.",#20251011093922,Default
Item_Quest_Farm_SpecialDrugs,Thuốc đặc hiệu đau chân,#20250812031927,Default
Quest_871,Thuốc đặc hiệu I,#20250812031927,Default
Quest_871_Desc,Chân\ tôi\ đau\ quá.\ Có\ lẽ\ tôi\ đã\ lạm\ thuốc.\ Ở\ Trại\ Vịt\ Đỏ\ tại\ Vùng\ Số\ 0\ có\ thuốc\ đau\ chân.\ Mang\ về\ giúp\ tôi\ nhé?,#20250925103332,Default
Quest_872,Thuốc đặc hiệu II,#20250812031927,Default
Quest_872_Desc,"Giờ,\ tay\ tôi\ lại\ đau.\ Thuốc\ đau\ tay\ được\ giấu\ ở\ nhà\ màu\ xanh\ phía\ nam\ Hẻm\ Núi\ trong\ Khu\ Kho.\ Mang\ nhanh\ nhé.",#20251011093922,Default
Quest_873,Thuốc đặc hiệu III,#20250812031927,Default
Quest_874,Thuốc đặc hiệu IV,#20250812031927,Default
Quest_874_Desc,Viên\ thuốc\ nhức\ đầu\ trước\ chẳng\ ăn\ thua.\ Thử\ lấy\ thuốc\ mạnh\ hơn\ ở\ Viện\ Điều\ Dưỡng\ tại\ Thị\ Trấn\ Nông\ Trại.\ Có\ lẽ\ ta\ chưa\ xử\ đủ\ vịt\ đen\ —\ hạ\ thêm\ vài\ con\ luôn.,#20251011093922,Default
Item_Quest_Farm_SpecialDrugs_4,Thuốc giảm đau đặc hiệu,#20250812031927,Default
Item_Quest_Farm_SpecialDrugs_4_Desc,Thuốc giảm đau đặc hiệu. Không chỉ diệt đau mà diệt cả cảm giác.,#20250812031927,Default
Item_Quest_Farm_SpecialDrugsQuest_Farm_3,Thuốc nhức đầu đặc hiệu,#20250812031927,Default
Item_Quest_Farm_SpecialDrugsQuest_Farm_3_Desc,"Nghe nói rất hiệu quả cho nhức đầu, theo nhãn.",#20250812031927,Default
Item_Quest_Farm_SpecialDrugs_2,Thuốc đau tay đặc hiệu,#20250812031927,Default
Item_Quest_Farm_SpecialDrugs_2_Desc,"Giảm đau đầu ngón tay, theo nhãn.",#20250812031927,Default
Item_Quest_Farm_SpecialDrugs_Desc,"Được cho là trị đau chân, nhưng nhìn thành phần thì cơ bản là canxi.",#20250812031927,Default
Item_Quest_Farm_SpecialDrugs_5,Bột\ Protein\ siêu\ mạnh,#20250925103332,Default
Item_Quest_Farm_SpecialDrugs_5_Desc,"Bột\ protein\ gấp\ đôi\ “sức\ mạnh”,\ theo\ nhãn.",#20250925103332,Default
Quest_875,Thuốc đặc hiệu V,#20250812031927,Default
Quest_306,Chìa cửa bí ẩn,#20250812031927,Default
Quest_307,Sao chép thẻ,#20250812031927,Default
Quest_307_Desc,"Tôi nghĩ đã tìm ra cách sao chép thẻ J-Lab Cấp 1, nhưng cần vài thẻ gốc để phân tích. Mang cho tôi vài cái, chắc sẽ làm được.",#20250812031927,Default
Location_GroundZero_CapNorthWest,Trại Tây Bắc,#20250812031927,Default
Location_GroundZero_Wood,Lối Rừng,#20250812031927,Default
Location_GroundZero_SignalTower,Tháp Tín hiệu,#20250812031927,Default
MapLocation_Farm_DrugStore,Nhà thuốc,#20250812031927,Default
MapLocation_Farm_School,Trường học,#20250812031927,Default
MapLocation_Farm_CityHall,Tòa Thị chính,#20250812031927,Default
MapLocation_Farm_CBD,Khu thương mại,#20250812031927,Default
MapLocation_Farm_Restaurant,Nhà hàng,#20250812031927,Default
MapLocation_Farm_TemporaryConstruction,Công trường tạm,#20250812031927,Default
MapLocation_Farm_NorthernFactory,Nhà máy Phía Bắc,#20250812031927,Default
MapLocation_Farm_Radar,Trạm Radar,#20250812031927,Default
MapLocation_Farm_SouthVillage,Làng Nam,#20250812031927,Default
MapLocation_Farm_Lumberyard,Xưởng cưa,#20250919105709,Default
MapLocation_Farm_GasStation,Trạm xăng,#20250812031927,Default
MapLocation_Farm_MercenaryCamp,Trại lính đánh thuê,#20250812031927,Default
MapLocation_Farm_SouthernWarehouse,Nhà\ kho\ Phía\ Nam,#20250919105709,Default
MapLocation_Farm_ChemicalPlant,Nhà máy Hóa chất,#20250812031927,Default
Quest_861,Khảo sát Xưởng gỗ,#20250812031927,Default
RuleEntry_EnemyHealthFactor,HP của Địch,#20250812031927,Default
RuleEntry_EnemyReactionTimeFactor,Thời gian phản ứng của Địch,#20250812031927,Default
RuleEntry_EnemyAttackTimeSpaceFactor,Khoảng nghỉ giữa đòn của Địch,#20250812031927,Default
Rule_StandardChallenge,Sinh tồn,#20250812031927,Default
RuleEntry_EnemyAttackTimeFactor,Thời lượng tấn công của Địch,#20250812031927,Default
Rule_Rage,Nộ khí,#20250812031927,Default
Rule_Rage_Desc,Xin\ lưu\ ý\ độ\ khó\ này\ không\ thể\ thay\ đổi\ sau\ khi\ chọn.\nKẻ\ địch\ gây\ 175%\ sát\ thương.\nKẻ\ địch\ có\ 40%\ HP.\nTốc\ độ\ phản\ ứng\ tăng\ mạnh.\nĐồ\ thất\ lạc\ sẽ\ mất\ vĩnh\ viễn.\nTrạng\ thái\ Chảy\ Máu\ không\ tự\ hết.\nThêm\ hiệu\ ứng\ Gãy\ Xương\ và\ Vết\ Thương.,#20251011093922,Default
Rule_StandardChallenge_Desc,Phù\ hợp\ với\ người\ chơi\ đã\ quen\ với\ trò\ chơi\ này.\nKẻ\ địch\ gây\ 100%\ S.Thương.\nKẻ\ địch\ có\ 100%\ HP.\nTốc\ độ\ phản\ ứng\ của\ kẻ\ địch\ hơi\ tăng.\n,#20251011093922,Default
Quest_861_Desc,Giá\ gỗ\ đang\ tăng\ vọt.\ Các\ xưởng\ cưa\ có\ thể\ hái\ ra\ tiền.\ Chúng\ nằm\ ở\ cả\ Khu\ Nhà\ Kho\ và\ Thị\ Trấn\ Nông\ Trại.\ Tôi\ cần\ bạn\ đi\ khảo\ sát\ thực\ địa.,#20250925103332,Default
Quest_308,Sửa Radar,#20250812031927,Default
Item_Injection_FireResist,Ống Tiêm Kháng Lửa,#20250812031927,Default
Item_Injection_FireResist_Desc,Giảm S.Thương Lửa nhận trong một khoảng thời gian.,#20250812031927,Default
Item_Injection_PoisonResist,Ống Tiêm Kháng Độc,#20250812031927,Default
Item_Injection_PoisonResist_Desc,Giảm S.Thương Độc nhận trong một khoảng thời gian.,#20250812031927,Default
Item_Injection_SpaceResist,Ống Tiêm Kháng Không Gian,#20250812031927,Default
Item_Injection_SpaceResist_Desc,"Giảm S.Thương Không Gian nhận trong một khoảng thời gian, nhưng không bảo vệ bạn khỏi Bão Không Gian.",#20250812031927,Default
Buff_FireResistShort,Kháng Lửa,#20250812031927,Default
Buff_FireResistShort_Desc,Giảm\ S.Thương\ Lửa\ nhận,#20250919105709,Default
Buff_PoisonResistShort,Kháng Độc,#20250812031927,Default
Buff_PoisonResistShort_Desc,Giảm\ S.Thương\ Độc\ nhận,#20250919105709,Default
Buff_SpaceResistShort,Kháng Không Gian,#20250812031927,Default
Buff_SpaceResistShort_Desc,Giảm\ S.Thương\ Không\ Gian\ nhận,#20250919105709,Default
Quest_105,Kẻ Trừng Phạt II,#20250812031927,Default
Quest_105_Desc,"Lần trước bạn làm tốt đấy, nhưng tôi vẫn chưa hài lòng. Cầm lấy vũ khí của tôi — đi dạy cho chúng thêm một bài học nữa.",#20250812031927,Default
